"","Season","LocationID","TaxonCode","ScientificName","CommonName","SpTot","SpCPUE","Length","Length_SD","Length_SE","Length_CI","Weights","CompAbu","CompBio"
"3011",2021,"BUFFRMFISHBT27","micdol","Micropterus dolomieu","Smallmouth bass",4,0.0789993416721527,118.75,32.958306995354,16.479153497677,32.2985473511542,21.25,1.32450331125828,5.39151945704228
"3012",2021,"BUFFRMFISHBT27","notexi","Noturus exilis","Slender madtom",5,0.0987491770901909,67.8,14.5155089473294,6.49153294684699,12.7231707802753,3.4,1.65562913907285,1.07830389140846
"3013",2021,"BUFFRMFISHBT27","notnub","Notropis nubilus","Ozark minnow",10,0.197498354180382,51.9,10.3864227613639,3.28447526673254,6.43745323090836,1.5,3.3112582781457,0.951444610066284
"3014",2021,"BUFFRMFISHBT27","notper","Notropis percobromus","Carmine shiner",2,0.0394996708360764,40.5,6.36396103067893,4.5,8.81983793043024,0.5,0.662251655629139,0.0634296406710856
"3015",2021,"BUFFRMFISHBT27","pimnot","Pimephales notatus","Bluntnose minnow",5,0.0987491770901909,68.6,11.5238882327103,5.15363949069005,10.1009477910558,NA,1.65562913907285,NA
"3016",2021,"BUFFRMFISHBT30","ambcon","Ambloplites constellatus","Ozark bass",1,0.0318471337579618,56,NA,NA,NA,3,0.746268656716418,0.643776824034335
"3017",2021,"BUFFRMFISHBT30","camspp","Campostoma spp.","Stoneroller spp.",17,0.54140127388535,77.5882352941177,20.8987404630321,5.0686890806736,9.93444804695169,5.47058823529412,12.6865671641791,19.9570815450644
"3018",2021,"BUFFRMFISHBT30","cotcar","Cottus carolinae","Banded sculpin",25,0.796178343949045,58.8,27.9597925600316,5.59195851200633,10.9600372865746,4.64,18.6567164179104,24.8927038626609
"3019",2021,"BUFFRMFISHBT30","cypgal","Cyprinella galactura","Whitetail shiner",1,0.0318471337579618,80,NA,NA,NA,4,0.746268656716418,0.858369098712446
"3020",2021,"BUFFRMFISHBT30","cypgre","Notropis greenei","Wedgespot shiner",1,0.0318471337579618,71,NA,NA,NA,3,0.746268656716418,0.643776824034335
"3021",2021,"BUFFRMFISHBT30","ethble","Etheostoma blennioides","Greenside darter",2,0.0636942675159236,83,5.65685424949238,4,7.83985593816022,5,1.49253731343284,2.14592274678112
"3022",2021,"BUFFRMFISHBT30","ethcae","Etheostoma caeruleum","Rainbow darter",18,0.573248407643312,48.3333333333333,10.3298539366702,2.43476992242869,4.77206135860161,1.38888888888889,13.4328358208955,5.36480686695279
"3023",2021,"BUFFRMFISHBT30","ethspe","Etheostoma spectabile","Orangethroat darter",4,0.127388535031847,38.25,4.03112887414927,2.01556443707464,3.95043370518604,0.5,2.98507462686567,0.429184549356223
"3024",2021,"BUFFRMFISHBT30","lamaep","Lampetra aepyptera","Least Brook lamprey",2,0.0636942675159236,123.5,0.707106781186548,0.5,0.979981992270027,3.5,1.49253731343284,1.50214592274678
"3025",2021,"BUFFRMFISHBT30","lepcya","Lepomis cyanellus","Green sunfish",3,0.0955414012738854,100,18.0831413200251,10.4403065089106,20.4626247450238,17.6666666666667,2.23880597014925,11.3733905579399
"3026",2021,"BUFFRMFISHBT30","lepmeg","Lepomis megalotis","Longear sunfish",6,0.191082802547771,46.5,12.6293309403151,5.15590276608601,10.105383729319,1.83333333333333,4.47761194029851,2.36051502145923
"3027",2021,"BUFFRMFISHBT30","luxpil","Luxilus pilsbryi","Duskystripe shiner",28,0.89171974522293,66.1428571428571,18.2548101945239,3.44983485752836,6.76155207336644,2.92857142857143,20.8955223880597,17.5965665236052
"3028",2021,"BUFFRMFISHBT30","micdol","Micropterus dolomieu","Smallmouth bass",1,0.0318471337579618,112,NA,NA,NA,14,0.746268656716418,3.00429184549356
"3029",2021,"BUFFRMFISHBT30","notexi","Noturus exilis","Slender madtom",1,0.0318471337579618,118,NA,NA,NA,10,0.746268656716418,2.14592274678112
"3030",2021,"BUFFRMFISHBT30","notnub","Notropis nubilus","Ozark minnow",9,0.286624203821656,54.8888888888889,8.02253769770583,2.67417923256861,5.24129498403943,1.55555555555556,6.71641791044776,3.00429184549356
"3031",2021,"BUFFRMFISHBT30","notper","Notropis percobromus","Carmine shiner",12,0.382165605095541,52.8333333333333,8.55817879238476,2.47053341477814,4.84215651556792,1.25,8.95522388059701,3.21888412017167
"3032",2021,"BUFFRMFISHBT30","pimnot","Pimephales notatus","Bluntnose minnow",2,0.0636942675159236,59,7.07106781186548,5,9.79981992270027,1.5,1.49253731343284,0.643776824034335
"3033",2021,"BUFFRMFISHBT30","sematr","Semotilus atromaculatus","Creek chub",1,0.0318471337579618,44,NA,NA,NA,1,0.746268656716418,0.214592274678112
"3034",2021,"BUFFRMFISHBT31","ambcon","Ambloplites constellatus","Ozark bass",1,0.0272355878347708,144,NA,NA,NA,53,0.704225352112676,11.3006396588486
"3035",2021,"BUFFRMFISHBT31","amenat","Ameiurus natalis","Yellow bullhead",1,0.0272355878347708,68,NA,NA,NA,4,0.704225352112676,0.852878464818763
"3036",2021,"BUFFRMFISHBT31","camspp","Campostoma spp.","Stoneroller spp.",9,0.245120290512937,81.3333333333333,16.7406690427832,5.58022301426107,10.9370361336532,5.44444444444444,6.33802816901408,10.4477611940298
"3037",2021,"BUFFRMFISHBT31","cotcar","Cottus carolinae","Banded sculpin",10,0.272355878347708,61.5,31.4933855489265,9.959082956444,19.5194439136769,6.3,7.04225352112676,13.4328358208955
"3038",2021,"BUFFRMFISHBT31","cypgre","Notropis greenei","Wedgespot shiner",4,0.108942351339083,52,11.3431330181157,5.67156650905785,11.1160660936769,1.5,2.8169014084507,1.27931769722815
"3039",2021,"BUFFRMFISHBT31","cypunk","unknown Cyprinid","unknown minnow",1,0.0272355878347708,NA,NA,NA,NA,NA,0.704225352112676,NA
"3040",2021,"BUFFRMFISHBT31","erihar","Erimystax harryi","Ozark chub",3,0.0817067635043123,74.6666666666667,7.50555349946513,4.33333333333333,8.49317726634023,4,2.11267605633803,2.55863539445629
"3041",2021,"BUFFRMFISHBT31","ethcae","Etheostoma caeruleum","Rainbow darter",12,0.326827054017249,41.0833333333333,5.75970853639682,1.66268463697125,3.25880200611169,0.833333333333333,8.45070422535211,2.13219616204691
"3042",2021,"BUFFRMFISHBT31","ethspe","Etheostoma spectabile","Orangethroat darter",1,0.0272355878347708,40,NA,NA,NA,1,0.704225352112676,0.213219616204691
"3043",2021,"BUFFRMFISHBT31","funcat","Fundulus catenatus","Northern studfish",14,0.381298229686791,65.2857142857143,26.6903283301953,7.13329029657836,13.9809920725626,4.5,9.85915492957746,13.4328358208955
"3044",2021,"BUFFRMFISHBT31","funoli","Fundulus olivaceus","Blackspotted topminnow",1,0.0272355878347708,47,NA,NA,NA,1,0.704225352112676,0.213219616204691
"3045",2021,"BUFFRMFISHBT31","hypamb","Hybopsis amblops","Bigeye chub",1,0.0272355878347708,55,NA,NA,NA,2,0.704225352112676,0.426439232409382
"3046",2021,"BUFFRMFISHBT31","hypnig","Hypentelium nigricans","Northern hog sucker",1,0.0272355878347708,110,NA,NA,NA,14,0.704225352112676,2.98507462686567
"3047",2021,"BUFFRMFISHBT31","lamaep","Lampetra aepyptera","Least Brook lamprey",1,0.0272355878347708,85,NA,NA,NA,1,0.704225352112676,0.213219616204691
"3048",2021,"BUFFRMFISHBT31","lepmeg","Lepomis megalotis","Longear sunfish",22,0.599182932364957,48.7272727272727,12.1113163068257,2.58214131262463,5.06090397573726,2.59090909090909,15.4929577464789,12.1535181236674
"3049",2021,"BUFFRMFISHBT31","luxpil","Luxilus pilsbryi","Duskystripe shiner",19,0.517476168860645,62.4210526315789,13.367937551693,3.0668152037575,6.01084734660457,2.26315789473684,13.3802816901408,9.16844349680171
"3050",2021,"BUFFRMFISHBT31","notexi","Noturus exilis","Slender madtom",4,0.108942351339083,115.25,14.3845982448822,7.19229912244108,14.0966472460235,12.25,2.8169014084507,10.4477611940298
"3051",2021,"BUFFRMFISHBT31","notflv","Noturus flavater","Checkered madtom",1,0.0272355878347708,72,NA,NA,NA,5,0.704225352112676,1.06609808102345
"3052",2021,"BUFFRMFISHBT31","notnub","Notropis nubilus","Ozark minnow",18,0.490240581025874,46.0555555555556,4.10841635759087,0.968363022130081,1.89795664733532,0.888888888888889,12.6760563380282,3.41151385927505
"3053",2021,"BUFFRMFISHBT31","notper","Notropis percobromus","Carmine shiner",8,0.217884702678166,46.5,4.20883424647321,1.48804761828569,2.91651973912056,0.875,5.63380281690141,1.49253731343284
"3054",2021,"BUFFRMFISHBT31","pimnot","Pimephales notatus","Bluntnose minnow",7,0.190649114843395,48.2857142857143,9.35796070580704,3.53697668661141,6.93234691991618,1.14285714285714,4.92957746478873,1.70575692963753
"3055",2021,"BUFFRMFISHBT31","sematr","Semotilus atromaculatus","Creek chub",3,0.0817067635043123,51.3333333333333,5.5075705472861,3.17979733805649,6.23228826072705,1.66666666666667,2.11267605633803,1.06609808102345
"3056",2023,"BUFFRMFISHBM01","ambcon","Ambloplites constellatus","Ozark bass",11,0.100979192166463,133.909090909091,34.6047815928797,10.433734226889,20.4497433089653,42.0909090909091,2.13592233009709,10.6003754596111
"3057",2023,"BUFFRMFISHBM01","camspp","Campostoma spp.","Stoneroller spp.",51,0.468176254589963,96.1176470588235,25.3705711869666,3.55259055535242,6.9629495403079,12.1960784313725,9.90291262135922,14.2406771833221
"3058",2023,"BUFFRMFISHBM01","chrery","Chrosomus erythrogaster","Southern redbelly dace",17,0.156058751529988,70.7058823529412,12.5138158942544,3.03504615950259,5.94858116404168,7.05882352941176,3.30097087378641,2.74739752732902
"3059",2023,"BUFFRMFISHBM01","cotcar","Cottus carolinae","Banded sculpin",137,1.25764993880049,62.9016393442623,25.8474401814653,3.30942559508698,6.48635497588552,6.72131147540984,26.6019417475728,21.0821474194086
"3060",2023,"BUFFRMFISHBM01","ethaut","Etheostoma autmnale","Autumn darter",9,0.0826193390452876,69.5555555555556,6.04382145482291,2.01460715160764,3.9485574601478,3.55555555555556,1.74757281553398,0.732639340621071
"3061",2023,"BUFFRMFISHBM01","ethble","Etheostoma blennioides","Greenside darter",11,0.100979192166463,89.6363636363636,23.7498325352948,7.16084394121344,14.0349962236902,8.45454545454546,2.13592233009709,2.12923308367999
"3062",2023,"BUFFRMFISHBM01","ethcae","Etheostoma caeruleum","Rainbow darter",194,1.78090575275398,50.3225806451613,7.14323501304646,1.28296288196644,2.51456104215594,1.70967741935484,37.6699029126214,7.59374768171961
"3063",2023,"BUFFRMFISHBM01","ethzon","Etheostoma zonale","Banded darter",1,0.00917992656058752,60,NA,NA,NA,3,0.194174757281553,0.0686849381832254
"3064",2023,"BUFFRMFISHBM01","hypnig","Hypentelium nigricans","Northern hog sucker",7,0.0642594859241126,189.571428571429,56.1006748113221,21.2040619905234,41.5591978273805,88.7142857142857,1.35922330097087,14.2177822039277
"3065",2023,"BUFFRMFISHBM01","lepcya","Lepomis cyanellus","Green sunfish",5,0.0458996328029376,132.4,22.8538836962123,10.220567498921,20.0319441994457,52.8,0.970873786407767,6.04427456012384
"3066",2023,"BUFFRMFISHBM01","lepmeg","Lepomis megalotis","Longear sunfish",2,0.018359853121175,86,1.4142135623731,1,1.95996398454005,12,0.388349514563107,0.549479505465803
"3067",2023,"BUFFRMFISHBM01","luxchr","Luxilus chrysocephalus","Striped shiner",4,0.0367197062423501,74.75,23.6696007570892,11.8348003785446,23.1957825061685,5.25,0.776699029126214,0.480794567282578
"3068",2023,"BUFFRMFISHBM01","luxpil","Luxilus pilsbryi","Duskystripe shiner",23,0.211138310893513,86.2173913043478,21.1852361150168,4.41742709518351,8.65799801089106,8.26086956521739,4.46601941747573,4.35004608493761
"3069",2023,"BUFFRMFISHBM01","micdol","Micropterus dolomieu","Smallmouth bass",2,0.018359853121175,209.5,178.898015640197,126.5,247.935444044317,197,0.388349514563107,9.02062188139694
"3070",2023,"BUFFRMFISHBM01","moxduq","Moxostoma duquesnei","Black redhorse",10,0.0917992656058751,93.6,3.40587727318528,1.0770329614269,2.11094581455924,7.7,1.94174757281553,1.76291341336945
"3071",2023,"BUFFRMFISHBM01","moxery","Moxostoma erythrurum","Golden redhorse",3,0.0275397796817625,85.3333333333333,6.02771377334171,3.48010216963685,6.82087491500793,6,0.58252427184466,0.412109629099353
"3072",2023,"BUFFRMFISHBM01","nocbig","Nocomis biguttatus","Hornyhead chub",6,0.0550795593635251,67.1666666666667,27.2427360348895,11.1218004138019,21.7983282542944,14.6666666666667,1.16504854368932,2.01475818670795
"3073",2023,"BUFFRMFISHBM01","notexi","Noturus exilis","Slender madtom",3,0.0275397796817625,82.6666666666667,34.0196021924615,19.6412264835416,38.4960965199359,8.66666666666667,0.58252427184466,0.59526946425462
"3074",2023,"BUFFRMFISHBM01","notnub","Notropis nubilus","Ozark minnow",12,0.11015911872705,61,12.1281041012563,3.50108208381006,6.86199479118615,3.27272727272727,2.33009708737864,0.899148281671315
"3075",2023,"BUFFRMFISHBM01","nottel","Notropis telescopus","Telescope shiner",5,0.0458996328029376,54.6,12.36122971229,5.5281099844341,10.8348964720671,1.2,0.970873786407767,0.137369876366451
"3076",2023,"BUFFRMFISHBM01","pimnot","Pimephales notatus","Bluntnose minnow",2,0.018359853121175,88.5,16.2634559672906,11.5,22.5395858222106,7,0.388349514563107,0.320529711521719
"3077",2023,"BUFFRMFISHBM03","ambcon","Ambloplites constellatus","Ozark bass",24,0.172104697024023,124.333333333333,46.8917965075998,9.57174788050347,18.7602811148844,51.9166666666667,5.25164113785558,9.23617641620411
"3078",2023,"BUFFRMFISHBM03","amenat","Ameiurus natalis","Yellow bullhead",1,0.00717102904266762,83,NA,NA,NA,7,0.218818380743982,0.0518886315517085
"3079",2023,"BUFFRMFISHBM03","camspp","Campostoma spp.","Stoneroller spp.",10,0.0717102904266762,79.9,4.43345864484553,1.40198272298754,2.74783564400297,5.4,2.18818380743982,0.40028372911318
"3080",2023,"BUFFRMFISHBM03","cotcar","Cottus carolinae","Banded sculpin",7,0.0501972032986734,40.7142857142857,16.1318968270348,6.09728388286943,11.9504568139406,1.57142857142857,1.53172866520788,0.0815392781526848
"3081",2023,"BUFFRMFISHBM03","cypgre","Notropis greenei","Wedgespot shiner",6,0.0430261742560057,62.5,12.8179561553315,5.23290868765482,10.2563125621902,2.5,1.31291028446389,0.111189924753661
"3082",2023,"BUFFRMFISHBM03","erihar","Erimystax harryi","Ozark chub",1,0.00717102904266762,78,NA,NA,NA,4,0.218818380743982,0.0296506466009763
"3083",2023,"BUFFRMFISHBM03","ethble","Etheostoma blennioides","Greenside darter",5,0.0358551452133381,86.4,10.6911178087233,4.78121323515277,9.37100574330566,6.8,1.09409190371991,0.252030496108298
"3084",2023,"BUFFRMFISHBM03","ethcae","Etheostoma caeruleum","Rainbow darter",47,0.337038365005378,49.030303030303,6.12109492087021,1.06554585570741,2.08843150106244,1.3030303030303,10.2844638949672,0.453969369549796
"3085",2023,"BUFFRMFISHBM03","ethjul","Etheostoma juliae","Yoke darter",163,1.16887773395482,39.7241379310345,5.3578817224463,0.994933658362311,1.95003413739681,0.758620689655172,35.6673960612691,0.916613954406043
"3086",2023,"BUFFRMFISHBM03","ethzon","Etheostoma zonale","Banded darter",1,0.00717102904266762,43,NA,NA,NA,1,0.218818380743982,0.00741266165024407
"3087",2023,"BUFFRMFISHBM03","funcat","Fundulus catenatus","Northern studfish",2,0.0143420580853352,50.5,6.36396103067893,4.5,8.81983793043024,2,0.437636761487965,0.0296506466009763
"3088",2023,"BUFFRMFISHBM03","hypnig","Hypentelium nigricans","Northern hog sucker",2,0.0143420580853352,265,45.254833995939,32,62.7188475052817,208,0.437636761487965,3.08366724650153
"3089",2023,"BUFFRMFISHBM03","ichamm","Ichthyomyzon spp.","Ichthyomyzon ammocoete",2,0.0143420580853352,108,42.4264068711929,30,58.7989195362016,2.5,0.437636761487965,0.0370633082512204
"3090",2023,"BUFFRMFISHBM03","labsic","Labidesthes sicculus","Brook silverside",1,0.00717102904266762,88,NA,NA,NA,3,0.218818380743982,0.0222379849507322
"3091",2023,"BUFFRMFISHBM03","lepcya","Lepomis cyanellus","Green sunfish",4,0.0286841161706705,109.75,45.7484061653154,22.8742030826577,44.8326142170641,33.75,0.87527352297593,1.00070932278295
"3092",2023,"BUFFRMFISHBM03","lepmac","Lepomis macrochirus","Bluegill",2,0.0143420580853352,29.5,4.94974746830583,3.5,6.85987394589019,NA,0.437636761487965,NA
"3093",2023,"BUFFRMFISHBM03","lepmeg","Lepomis megalotis","Longear sunfish",81,0.580853352456077,90.7,41.3389271335351,7.54742096469985,14.7926732669743,26.2,17.7242888402626,15.731150554148
"3094",2023,"BUFFRMFISHBM03","leposs","Lepisosteus osseus","Longnose gar",4,0.0286841161706705,518.5,312.274985656339,156.137492828169,306.023862579593,905.333333333333,0.87527352297593,26.8437187227505
"3095",2023,"BUFFRMFISHBM03","luxpil","Luxilus pilsbryi","Duskystripe shiner",7,0.0501972032986734,69.7142857142857,8.15913160645351,3.08386187784613,6.04425821387447,3.42857142857143,1.53172866520788,0.177903879605858
"3096",2023,"BUFFRMFISHBM03","micdol","Micropterus dolomieu","Smallmouth bass",5,0.0358551452133381,285.2,80.2041146076683,35.8683704675861,70.3007143006088,323,1.09409190371991,11.9714485651442
"3097",2023,"BUFFRMFISHBM03","moxduq","Moxostoma duquesnei","Black redhorse",8,0.057368232341341,260.375,26.9175327886597,9.51678498383627,18.6525558169307,176.125,1.75054704595186,10.4444402651939
"3098",2023,"BUFFRMFISHBM03","moxery","Moxostoma erythrurum","Golden redhorse",6,0.0430261742560057,319,76.7723908706769,31.3421973277773,61.4295779587911,406.5,1.31291028446389,18.0794817649453
"3099",2023,"BUFFRMFISHBM03","notala","Noturus albater","Ozark madtom",16,0.114736464682682,65.125,6.64203783990024,1.66050945997506,3.25453873753917,2.4375,3.50109409190372,0.289093804359519
"3100",2023,"BUFFRMFISHBM03","notboo","Notropis boops","Bigeye shiner",1,0.00717102904266762,73,NA,NA,NA,3,0.218818380743982,0.0222379849507322
"3101",2023,"BUFFRMFISHBM03","notexi","Noturus exilis","Slender madtom",3,0.0215130871280029,64.3333333333333,13.7961347243833,7.96520209689901,15.611509239505,2.66666666666667,0.656455142231947,0.0593012932019526
"3102",2023,"BUFFRMFISHBM03","notflv","Noturus flavater","Checkered madtom",1,0.00717102904266762,69,NA,NA,NA,3,0.218818380743982,0.0222379849507322
"3103",2023,"BUFFRMFISHBM03","notnub","Notropis nubilus","Ozark minnow",27,0.193617784152026,53.8888888888889,6.78988689909958,1.30671434298742,2.56111305033726,1.66666666666667,5.90809628008753,0.333569774260983
"3104",2023,"BUFFRMFISHBM03","notoza","Notropis ozarcanus","Ozark shiner",1,0.00717102904266762,46,NA,NA,NA,1,0.218818380743982,0.00741266165024407
"3105",2023,"BUFFRMFISHBM03","notper","Notropis percobromus","Carmine shiner",10,0.0717102904266762,51.6,3.3065591380366,1.04562580942387,2.04938892777634,1.1,2.18818380743982,0.0815392781526848
"3106",2023,"BUFFRMFISHBM03","nottel","Notropis telescopus","Telescope shiner",1,0.00717102904266762,55,NA,NA,NA,2,0.218818380743982,0.0148253233004881
"3107",2023,"BUFFRMFISHBM03","percap","Percina caprodes","Logperch",1,0.00717102904266762,106,NA,NA,NA,9,0.218818380743982,0.0667139548521966
"3108",2023,"BUFFRMFISHBM03","perevi","Percina evides","Gilt darter",1,0.00717102904266762,79,NA,NA,NA,6,0.218818380743982,0.0444759699014644
"3109",2023,"BUFFRMFISHBM03","pimnot","Pimephales notatus","Bluntnose minnow",6,0.0430261742560057,56,3.84707681233427,1.57056253191863,3.07824599802856,2.16666666666667,1.31291028446389,0.0963646014531729
"3110",2023,"BUFFRMFISHBM04","ambcon","Ambloplites constellatus","Ozark bass",32,0.210065645514223,114.4375,56.116777722313,9.92013851644642,19.4431142138836,49.90625,3.86473429951691,11.0518517223218
"3111",2023,"BUFFRMFISHBM04","amenat","Ameiurus natalis","Yellow bullhead",7,0.0459518599562363,120.571428571429,66.6304663620108,25.1839491048764,49.3596332340475,44,0.845410628019324,2.13147797775523
"3112",2023,"BUFFRMFISHBM04","camspp","Campostoma spp.","Stoneroller spp.",156,1.02407002188184,54.375,46.8345081520683,7.40518594271297,14.5138977465397,6.175,18.8405797101449,6.66640498692082
"3113",2023,"BUFFRMFISHBM04","cotcar","Cottus carolinae","Banded sculpin",6,0.0393873085339168,49.5,18.1411135270137,7.40607858451421,14.5156472923212,2.66666666666667,0.72463768115942,0.110726128714557
"3114",2023,"BUFFRMFISHBM04","cypgal","Cyprinella galactura","Whitetail shiner",6,0.0393873085339168,83.1666666666667,43.7923128718576,17.8781368653945,35.040504366851,9.16666666666667,0.72463768115942,0.380621067456291
"3115",2023,"BUFFRMFISHBM04","cypgre","Notropis greenei","Wedgespot shiner",13,0.0853391684901532,65.7692307692308,10.7947043046876,2.99391229800177,5.86796027695502,3.23076923076923,1.57004830917874,0.290656087875713
"3116",2023,"BUFFRMFISHBM04","erihar","Erimystax harryi","Ozark chub",18,0.118161925601751,98.5555555555556,17.8794072221195,4.21421669678548,8.25971294874689,8.55555555555556,2.17391304347826,1.06573898887762
"3117",2023,"BUFFRMFISHBM04","ethaut","Etheostoma autmnale","Autumn darter",5,0.0328227571115974,64.6,2.70185121722126,1.20830459735946,2.36823349317871,3,0.603864734299517,0.103805745669898
"3118",2023,"BUFFRMFISHBM04","ethble","Etheostoma blennioides","Greenside darter",41,0.269146608315098,83,18.3738945245694,3.06231575409489,6.00202858731561,6.86111111111111,4.95169082125604,1.94674219703528
"3119",2023,"BUFFRMFISHBM04","ethcae","Etheostoma caeruleum","Rainbow darter",30,0.196936542669584,49.0333333333333,4.6199218782269,0.843478475538836,1.65318743379087,1.46666666666667,3.6231884057971,0.304496853965033
"3120",2023,"BUFFRMFISHBM04","etheux","Etheostoma euzonum","Arkansas saddled darter",17,0.111597374179431,72.4117647058823,13.1389631608121,3.18666664253691,6.24575185010751,4.17647058823529,2.05314009661836,0.491347196170849
"3121",2023,"BUFFRMFISHBM04","ethjul","Etheostoma juliae","Yoke darter",30,0.196936542669584,36.9333333333333,5.83055763189513,1.06450931260762,2.08639991391843,0.724137931034483,3.6231884057971,0.150339355797783
"3122",2023,"BUFFRMFISHBM04","ethzon","Etheostoma zonale","Banded darter",6,0.0393873085339168,44.5,2.88097205817759,1.17615191762516,2.30521539889303,0.8,0.72463768115942,0.0332178386143672
"3123",2023,"BUFFRMFISHBM04","funcat","Fundulus catenatus","Northern studfish",10,0.0656455142231947,60.4,13.5170674005537,4.27447202717612,8.3778112261891,2.8,1.20772946859903,0.193770725250476
"3124",2023,"BUFFRMFISHBM04","funoli","Fundulus olivaceus","Blackspotted topminnow",1,0.00656455142231947,77,NA,NA,NA,3,0.120772946859903,0.0207611491339795
"3125",2023,"BUFFRMFISHBM04","hypamb","Hybopsis amblops","Bigeye chub",14,0.0919037199124726,61.4285714285714,6.25993715518081,1.67303857838735,3.2790953583853,1.85714285714286,1.69082125603865,0.179929959161156
"3126",2023,"BUFFRMFISHBM04","hypnig","Hypentelium nigricans","Northern hog sucker",5,0.0328227571115974,190.6,117.368223979065,52.4886654431221,102.875893865091,179,0.603864734299517,6.19374282497056
"3127",2023,"BUFFRMFISHBM04","ichcas","Ichthyomyzon castaneus","Chestnut lamprey",1,0.00656455142231947,217,NA,NA,NA,30,0.120772946859903,0.207611491339795
"3128",2023,"BUFFRMFISHBM04","labsic","Labidesthes sicculus","Brook silverside",1,0.00656455142231947,80,NA,NA,NA,2,0.120772946859903,0.0138407660893197
"3129",2023,"BUFFRMFISHBM04","lepcya","Lepomis cyanellus","Green sunfish",11,0.0722100656455142,84.9090909090909,42.617964628674,12.8497998183591,25.1851448525331,21.2727272727273,1.32850241545894,1.6193696324504
"3130",2023,"BUFFRMFISHBM04","lepmeg","Lepomis megalotis","Longear sunfish",145,0.951859956236324,75.6,37.7008186136313,6.88319626369884,13.4908167753704,16.5,17.512077294686,16.5570164343487
"3131",2023,"BUFFRMFISHBM04","luxchr","Luxilus chrysocephalus","Striped shiner",5,0.0328227571115974,85.4,19.9824923370434,8.93644224509956,17.5151049503174,8.4,0.603864734299517,0.290656087875713
"3132",2023,"BUFFRMFISHBM04","luxpil","Luxilus pilsbryi","Duskystripe shiner",15,0.0984682713347921,61.8,26.6249077798537,6.87452162837878,13.473814802564,3.13333333333333,1.81159420289855,0.325258003099012
"3133",2023,"BUFFRMFISHBM04","micdol","Micropterus dolomieu","Smallmouth bass",16,0.105032822757112,250.875,64.4203642750748,16.1050910687687,31.5653984625243,214.6875,1.93236714975845,23.7715157584066
"3134",2023,"BUFFRMFISHBM04","micsal","Micropterus salmoides","Largemouth bass",2,0.0131291028446389,235,0,0,0,148,0.241545893719807,2.04843338121931
"3135",2023,"BUFFRMFISHBM04","moxduq","Moxostoma duquesnei","Black redhorse",30,0.196936542669584,158.9,90.9051608868389,16.5969357371193,32.5293962984796,88.6333333333333,3.6231884057971,18.4012985157505
"3136",2023,"BUFFRMFISHBM04","moxery","Moxostoma erythrurum","Golden redhorse",4,0.0262582056892779,215,125.867655363348,62.9338276816742,123.348035665331,113.25,0.483091787439614,3.13493351923091
"3137",2023,"BUFFRMFISHBM04","nocbig","Nocomis biguttatus","Hornyhead chub",1,0.00656455142231947,102,NA,NA,NA,14,0.120772946859903,0.0968853626252378
"3138",2023,"BUFFRMFISHBM04","notala","Noturus albater","Ozark madtom",8,0.0525164113785558,65.125,8.3055489196767,2.93645498129,5.75534600555164,2.875,0.966183574879227,0.159168810027176
"3139",2023,"BUFFRMFISHBM04","notboo","Notropis boops","Bigeye shiner",50,0.328227571115974,51.74,12.5841007559831,1.77966059593808,3.48807067274373,1.54,6.03864734299517,0.532869494438808
"3140",2023,"BUFFRMFISHBM04","notexi","Noturus exilis","Slender madtom",9,0.0590809628008753,67,15.7559512565887,5.25198375219624,10.2936990016942,2.22222222222222,1.08695652173913,0.138407660893197
"3141",2023,"BUFFRMFISHBM04","notflv","Noturus flavater","Checkered madtom",7,0.0459518599562363,67,23.7276210354093,8.96819778041115,17.5773446558379,4.57142857142857,0.845410628019324,0.221452257429115
"3142",2023,"BUFFRMFISHBM04","notnub","Notropis nubilus","Ozark minnow",77,0.505470459518599,49.875,5.20390672104048,0.919929432777494,1.80302855656225,1.1875,9.29951690821256,0.632782524646084
"3143",2023,"BUFFRMFISHBM04","notoza","Notropis ozarcanus","Ozark shiner",1,0.00656455142231947,50,NA,NA,NA,1,0.120772946859903,0.00692038304465984
"3144",2023,"BUFFRMFISHBM04","notper","Notropis percobromus","Carmine shiner",18,0.118161925601751,49.3888888888889,5.15796230728751,1.21574337486254,2.38281322917375,0.888888888888889,2.17391304347826,0.110726128714557
"3145",2023,"BUFFRMFISHBM04","nottel","Notropis telescopus","Telescope shiner",6,0.0393873085339168,57.1666666666667,5.70672118354022,2.32975916733421,4.56624406062707,1.66666666666667,0.72463768115942,0.0692038304465984
"3146",2023,"BUFFRMFISHBM04","perevi","Percina evides","Gilt darter",5,0.0328227571115974,62.6,6.6932802122726,2.99332590941915,5.86681097645214,2.4,0.603864734299517,0.0830445965359181
"3147",2023,"BUFFRMFISHBM04","pimnot","Pimephales notatus","Bluntnose minnow",19,0.12472647702407,59.6315789473684,7.80463200296813,1.79050537855061,3.50932605608444,2,2.29468599033816,0.262974555697074
"3148",2023,"BUFFRMFISHBM05","ambcon","Ambloplites constellatus","Ozark bass",27,0.236738272687418,118.481481481481,51.0311898370236,9.82095706315748,19.2487221375029,45.7777777777778,12.9186602870813,5.1563354974911
"3149",2023,"BUFFRMFISHBM05","amenat","Ameiurus natalis","Yellow bullhead",2,0.0175361683472161,170,42.4264068711929,30,58.7989195362016,73.5,0.956937799043062,0.613253493633651
