Season,LocationID,EventID,TransectNumber,SampleLocation,ChannelType,FilaAlgae,HydroMoss,Boulders,Artificial,SmallWoodDeb,LargeWoodDeb,TreesRoots,OverhangVeg,UndercutBank,Bluff,Comment,DETimeStamp
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,1,R,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,2,L,Main,0,0,0,0,0,0,1,1,0,1,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,2,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,2,R,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,3,L,Main,0,0,0,0,0,0,1,1,0,1,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,3,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,3,R,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,4,L,Main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,4,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,4,R,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,5,L,Main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,5,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,5,R,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,6,L,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,6,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,6,R,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,7,L,Main,0,0,0,0,0,0,1,1,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,7,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,7,R,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,8,L,Main,0,0,0,0,1,1,1,1,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,8,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,8,R,Main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,9,L,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,9,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,9,R,Main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,10,L,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,10,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,10,R,Main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,11,L,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,11,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT19,BUFFRMFISH2017May25,11,R,Main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,1,L,Main,0,0,0,0,1,1,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,1,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,1,R,Main,0,0,0,0,1,1,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,2,L,Main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,2,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,2,R,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,3,L,Main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,3,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,3,R,Main,0,0,0,0,1,0,1,1,1,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,4,L,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,4,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,4,R,Main,0,0,1,0,1,0,0,1,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,5,L,Main,0,0,0,0,1,0,1,0,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,5,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,5,R,Main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,6,L,Main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,6,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,6,R,Main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,7,L,Main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,7,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,7,R,Main,0,0,0,0,1,0,1,1,1,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,8,L,Main,0,0,0,0,1,1,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,8,M,Main,1,0,1,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,8,R,Main,1,0,0,0,1,0,1,1,1,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,9,L,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,9,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,9,R,Main,1,0,1,0,1,0,1,1,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,10,L,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,10,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,10,R,Main,0,0,0,0,1,0,0,1,0,1,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,11,L,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,11,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT20,BUFFRMFISH2017May30,11,R,Main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,1,L,Main,0,0,0,0,1,0,0,1,0,1,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,1,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,1,R,Main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,2,L,Main,0,0,0,0,1,0,0,0,1,1,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,2,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,2,R,Main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,3,L,Main,0,0,0,0,1,0,0,0,0,1,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,3,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,3,R,Main,0,0,0,0,1,0,0,1,1,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,4,L,Main,0,0,0,0,1,0,0,1,0,1,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,4,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,4,R,Main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,5,L,Main,0,0,0,0,1,0,0,1,0,1,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,5,M,Main,0,0,1,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,5,R,Main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,6,L,Main,0,0,0,0,1,0,1,1,0,1,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,6,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,6,R,Main,0,0,1,0,1,0,1,1,0,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,7,L,Main,0,0,0,0,1,0,1,1,0,1,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,7,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,7,R,Main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,8,L,Main,0,0,0,0,1,0,1,1,0,0,small spring coming in,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,8,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,8,R,Main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,9,L,Main,0,0,0,0,1,0,1,1,0,1,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,9,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,9,R,Main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,10,L,Main,0,0,0,0,1,0,1,1,0,1,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,10,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,10,R,Main,0,0,0,0,1,0,0,1,1,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,11,L,Main,0,0,0,0,1,0,0,0,0,1,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,11,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT27,BUFFRMFISH2017Jun13,11,R,Main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,1,L,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,1,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,1,R,Main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,2,L,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,2,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,2,R,Main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,3,L,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,3,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,3,R,Main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,4,L,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,4,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,4,R,Main,0,0,0,0,1,0,0,0,0,1,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,5,L,Main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,5,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,5,R,Main,0,0,0,0,1,0,0,0,0,1,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,6,L,Main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,6,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,6,R,Main,0,0,0,0,1,0,0,0,0,1,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,7,L,Main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,7,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,7,R,Main,0,0,0,0,1,0,0,0,0,1,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,8,L,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,8,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,8,R,Main,0,0,0,0,1,0,0,0,0,1,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,9,L,Main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,9,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,9,R,Main,0,0,0,0,1,0,0,0,0,1,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,10,L,Main,0,0,0,0,1,1,0,1,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,10,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,10,R,Main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,11,L,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,11,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT30,BUFFRMFISH2017Jun22,11,R,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,1,L,Main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,1,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,1,R,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,2,L,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,2,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,2,R,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,3,L,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,3,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,3,R,Main,0,0,0,0,1,1,1,1,1,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,4,L,Main,0,0,0,0,1,1,1,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,4,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,4,R,Main,0,0,0,0,1,0,1,1,1,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,5,L,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,5,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,5,R,Main,0,0,0,0,1,0,1,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,6,L,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,6,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,6,R,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,7,L,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,7,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,7,R,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,8,L,Main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,8,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,8,R,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,9,L,Main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,9,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,9,R,Main,0,0,0,0,1,1,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,10,L,Main,0,0,0,0,1,0,0,1,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,10,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,10,R,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,11,L,Main,0,0,0,0,1,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,11,M,Main,0,0,0,0,0,0,0,0,0,0,,12/3/2018
2017,BUFFRMFISHBT31,BUFFRMFISH2017Jun22,11,R,Main,0,0,0,0,1,0,1,1,0,0,,12/3/2018
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,1,L,main,0,0,1,0,1,0,0,1,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,1,L,side channel,0,0,0,0,1,0,0,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,1,M,main,0,0,1,0,0,0,0,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,1,M,side channel,0,0,0,0,0,0,0,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,1,R,main,0,0,0,0,1,0,0,1,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,1,R,side channel,0,0,0,0,1,0,0,1,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,2,L,main,0,0,0,0,1,0,1,1,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,2,L,side channel,0,0,0,0,1,0,0,1,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,2,M,main,0,0,1,0,0,0,0,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,2,M,side channel,0,0,0,0,0,0,0,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,2,R,main,0,0,0,0,1,0,0,1,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,2,R,side channel,0,0,0,0,1,0,0,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,3,L,main,0,1,0,0,1,0,0,1,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,3,L,side channel,0,0,0,0,1,0,0,1,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,3,M,main,0,1,0,0,0,0,0,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,3,M,side channel,0,0,0,0,0,0,0,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,3,R,main,0,1,1,0,1,0,0,1,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,3,R,side channel,0,0,0,0,1,0,0,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,4,L,main,0,1,0,0,1,0,0,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,4,L,side channel,0,0,0,0,1,0,1,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,4,M,main,0,0,0,0,0,0,0,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,4,M,side channel,0,0,0,0,0,0,0,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,4,R,main,0,1,0,0,1,0,0,1,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,4,R,side channel,0,0,0,0,1,0,1,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,5,L,main,0,0,0,0,1,0,0,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,5,L,side channel,0,0,0,0,1,0,1,1,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,5,M,main,0,0,1,0,0,0,0,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,5,M,side channel,0,0,1,0,0,0,0,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,5,R,main,0,0,0,0,1,1,1,1,1,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,5,R,side channel,0,0,0,0,1,1,1,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,6,L,main,0,1,0,0,1,1,1,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,6,M,main,0,0,0,0,0,0,0,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,6,R,main,0,0,0,0,1,0,0,1,1,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,7,L,main,0,0,1,0,1,0,0,1,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,7,M,main,0,0,0,0,0,0,0,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,7,R,main,0,0,1,0,1,1,1,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,8,L,main,0,0,0,0,1,1,0,1,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,8,M,main,0,0,0,0,0,0,0,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,8,R,main,0,0,0,0,1,1,0,1,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,9,L,main,0,0,0,0,1,0,0,1,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,9,M,main,0,0,0,0,0,0,0,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,9,R,main,0,0,0,0,1,0,1,1,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,10,L,main,0,0,0,0,1,0,0,1,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,10,M,main,0,0,0,0,0,0,0,0,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,10,R,main,0,0,0,0,1,0,1,1,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,11,L,main,0,0,0,0,1,0,1,1,0,0,,3/27/2020
2019,BUFFRMFISHBM01,BUFFRMFISH2019May23,11,M,main,0,0,0,0,0,0,0,0,0,0,,3/27/2020
