Season,LocationID,EventID,ChannelType,TransectNumber,SampleLocation,BankAngle,BankVegCover,BankHeight,BankSubstrate,LargeTrees,SmTreesShrubs,GrassForbes,BareRockSediment,Artificial,Comment,DETimeStamp
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,8,R,2,1,4,8,1,0,1,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,9,L,3,2,2,8,0,1,0,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,9,R,2,1,4,8,0,1,0,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,10,L,2,2,2,8,0,1,0,0,0,11.5 m gravel bar,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,10,R,3,1,5,8,1,1,0,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,11,L,3,2,4,8,0,1,1,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,11,R,2,2,3,2,0,1,0,0,0,,4/6/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,1,L,1,1,2,2,1,1,0,0,0,12 m cobble bar,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,1,R,3,2,4,1,1,1,0,0,0,4 m cobble bar,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,2,L,1,1,1,2,1,1,0,0,0,15.5 m cobble bar,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,2,R,3,2,3,2,1,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,3,L,1,1,1,2,1,1,0,0,0,12.5 m cobble bar,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,3,R,3,1,3,5,1,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,4,L,2,1,2,5,1,1,0,0,0,6 m cobble bar,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,4,R,3,1,3,5,0,0,1,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,5,L,3,1,2,5,0,0,1,0,0,6 m cobble bar,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,5,R,3,1,3,5,1,0,1,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,6,L,2,1,3,2,1,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,6,R,3,2,4,2,1,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,7,L,3,2,2,2,1,0,1,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,7,R,3,2,4,2,1,1,0,0,0,9.5  m cobble bar,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,8,L,3,2,3,2,1,1,0,0,0,5 m cobble bar,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,8,R,3,2,3,2,1,1,0,0,0,4 m cobble bar,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,9,L,3,2,3,2,1,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,9,R,3,1,4,2,1,1,0,0,0,8 m cobble bar,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,10,L,2,2,2,2,1,0,0,0,0,6.5 m cobble bar,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,10,R,3,2,4,2,1,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,1,L,2,2,2,8,1,1,0,0,0,2.5 m gravel island,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,1,R,3,2,3,8,1,1,0,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,2,L,3,1,2,8,0,1,0,0,0,7 m gravel bar,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,2,R,3,2,4,8,1,1,0,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,3,L,3,2,3,8,0,1,0,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,3,R,3,1,3,8,1,1,0,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,4,L,3,2,3,1,1,1,0,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,4,R,2,1,3,8,0,1,0,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,5,L,3,1,3,1,0,1,0,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,5,R,1,1,1,8,0,1,0,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,6,L,3,1,3,1,0,1,0,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,6,R,1,3,1,10,0,0,0,1,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,7,L,3,1,4,1,1,1,0,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,7,R,3,3,1,10,0,0,0,1,0,5 m gravel bar,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,8,L,3,1,4,1,0,1,0,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,8,R,2,4,1,10,0,0,0,1,0,2.2 m gravel bar,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,9,L,3,2,4,1,0,1,0,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,9,R,1,4,1,10,0,0,0,1,0,9.5 m gravel bar,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,10,L,3,1,3,1,1,1,0,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,10,R,1,4,1,10,0,0,0,1,0,1 m gravel bar,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,11,L,3,1,4,1,1,1,0,0,0,6.6 m gravel bar,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,11,R,3,1,5,10,1,1,0,0,0,10 m gravel island,4/6/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,1,L,3,2,5,1,1,1,0,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,1,R,3,2,4,5,1,0,1,0,0,11 m island,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,2,L,3,2,5,1,1,1,0,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,2,R,2,1,3,5,1,1,0,0,0,4.5 m gravel bar,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,3,L,3,2,5,1,1,1,0,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,3,R,2,1,3,8,1,1,0,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,4,L,3,2,5,1,1,1,0,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,4,R,3,1,3,8,1,1,0,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,5,L,3,2,5,1,1,1,0,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,5,R,3,2,3,8,1,1,0,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,6,L,3,2,4,5,1,1,0,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,6,R,2,2,3,10,1,1,0,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,7,L,3,2,5,1,1,1,0,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,7,R,2,1,3,10,1,1,0,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,8,L,3,2,5,1,1,1,0,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,8,R,2,1,3,8,1,1,0,0,0,4.5 m gravel bar,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,9,L,3,2,5,1,1,1,0,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,9,R,1,2,3,8,1,1,0,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,10,L,3,1,4,1,1,0,1,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,10,R,1,2,2,10,1,1,0,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,11,L,3,1,4,1,1,1,0,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,11,R,1,1,1,10,1,1,0,0,0,10 m cobble bar,4/7/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,1,L,3,3,5,8,1,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,1,R,2,3,3,5,1,1,0,0,0,7 m gravel bar,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,2,L,3,2,4,5,0,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,2,R,2,1,2,8,1,0,0,0,0,4.5 m gravel bar,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,3,L,3,1,2,8,0,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,3,R,2,1,2,8,1,1,0,0,0,9.5 m gravel bar,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,4,L,3,1,4,8,1,1,0,0,0,4 m gravel bar,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,4,R,3,1,3,8,0,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,5,L,2,1,4,8,0,0,0,1,0,7 m gravel bar,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,5,R,3,2,3,8,1,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,6,L,3,1,1,8,1,1,0,0,0,1 m gravel bar,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,6,R,3,3,4,8,0,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,7,L,2,2,2,8,1,0,0,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,7,R,3,2,3,8,1,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,8,L,3,1,2,8,1,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,8,R,3,1,3,8,1,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,9,L,1,1,4,8,0,0,0,1,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,9,R,1,1,4,8,0,0,0,1,0,Road crossing,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,10,L,3,2,1,8,1,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,10,R,3,2,3,8,0,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,11,L,3,1,2,8,0,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,11,R,3,2,5,8,0,1,0,0,0,.5 m gravel bar,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,1,L,3,1,5,1,1,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,1,R,3,1,3,8,1,1,0,0,0,7 m gravel bar,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,2,L,3,2,5,1,1,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,2,R,1,1,1,10,1,1,0,0,0,65 m gravel bar,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,3,L,2,1,5,1,0,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,3,R,2,1,2,10,1,1,0,0,0,10 m gravel bar,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,4,L,2,2,5,5,1,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,4,R,2,1,1,10,1,1,0,0,0,18.5 m gravel bar,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,5,L,3,1,5,8,1,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,5,R,1,1,1,10,1,1,0,0,0,26 m gravel bar,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,6,L,3,2,2,10,0,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,6,R,1,1,1,10,1,1,0,0,0,25 m gravel bar,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,7,L,3,2,2,10,1,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,7,R,1,1,1,10,1,1,0,0,0,15.5 m gravel bar,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,8,L,3,2,2,10,0,1,0,0,0,7.5 m gravel bar,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,8,R,2,1,2,10,1,1,0,0,0,3 m gravel bar,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,9,L,1,1,1,8,0,1,0,0,0,15 m gravel bar,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,9,R,3,2,3,8,1,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,10,L,1,1,1,8,0,1,0,0,0,24 m gravel bar,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,10,R,3,2,3,8,1,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,11,L,1,1,1,8,0,1,0,0,0,25.5 m gravel bar,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,11,R,3,2,3,8,1,1,0,0,0,,4/8/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,1,L,3,4,5,5,0,0,0,1,0,3 m gravel bar,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,1,R,3,1,5,5,0,1,0,0,0,17 m gravel bar,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,2,L,3,2,5,8,0,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,2,R,3,1,4,8,0,1,0,0,0,3 m gravel bar,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,3,L,3,3,5,8,1,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,3,R,3,1,4,1,1,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,4,L,3,2,5,8,1,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,4,R,2,2,4,1,0,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,5,L,3,2,5,8,0,1,0,0,0,1 m gravel bar,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,5,R,3,2,5,2,1,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,6,L,3,2,5,8,1,1,0,0,0,5 m gravel bar,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,6,R,3,1,5,8,0,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,7,L,2,2,3,8,1,1,0,0,0,12 m gravel bar,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,7,R,3,1,5,8,1,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,8,L,3,2,5,8,1,1,0,0,0,18 m gravel bar,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,8,R,3,1,5,2,1,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,9,L,3,1,3,8,0,1,1,0,0,14 m gravel bar,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,9,R,3,1,5,2,1,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,10,L,3,1,2,10,1,1,0,0,0,12.5 m gravel bar,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,10,R,3,1,5,2,1,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,11,L,3,1,3,10,1,1,0,0,0,12.5 m gravel bar,4/9/2020
2019,BUFFRMFISHBT20,BUFFRMFISH2019May28,main,11,R,3,1,5,2,1,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,1,L,3,1,4,2,1,1,0,0,0,9.5 m gravel bar,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,1,R,2,1,3,8,1,1,0,0,0,5.5 m gravel bar,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,2,L,3,4,5,1,0,0,0,1,0,,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,2,R,2,1,3,8,1,1,0,0,0,9 m gravel bar,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,3,L,3,4,5,1,0,0,0,1,0,,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,3,R,2,1,3,8,1,1,0,0,0,8.1 m gravel bar,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,4,L,3,4,5,1,0,0,0,1,0,,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,4,R,2,1,4,8,1,1,0,0,0,14.4 m gravel bar,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,5,L,3,2,5,2,1,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,5,R,2,1,4,8,1,1,0,0,0,10.5 m gravel bar,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,6,L,3,4,5,1,0,0,0,1,0,7 m gravel bar,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,6,R,3,2,4,8,1,1,0,0,0,5.6 m gravel bar,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,7,L,1,3,1,10,0,0,0,1,0,3.7  m gravel bar,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,7,R,3,2,4,5,1,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,8,L,1,2,1,10,1,1,0,0,0,4 m gravel bar,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,8,R,3,2,4,5,1,1,0,0,0,,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,9,L,1,3,1,10,0,0,0,1,0,3.9 m gravel bar,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,9,R,3,3,5,5,0,0,0,1,0,,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,10,L,1,3,1,10,0,0,0,1,0,7.7 m gravel bar,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,10,R,3,2,5,5,0,1,1,0,0,,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,11,L,1,4,1,10,0,0,0,1,0,7.5 m gravel bar,4/9/2020
2019,BUFFRMFISHBT23,BUFFRMFISH2019Jun17,main,11,R,3,2,4,5,1,1,0,0,0,,4/9/2020
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,1,L,2,2,2,8,1,1,0,0,0,,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,1,R,3,2,3,8,1,1,0,0,0,,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,2,L,3,2,3,8,0,1,0,0,0,,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,2,R,3,2,3,8,0,1,0,0,0,,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,3,L,3,2,3,8,0,1,0,0,0,,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,3,R,3,2,3,8,0,1,1,0,0,,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,4,L,3,3,4,8,1,1,0,0,0,,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,4,R,2,2,4,8,1,0,0,0,0,,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,5,L,3,3,4,8,0,1,0,0,0,,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,5,R,1,2,1,10,0,1,0,0,0,3.5m gravel bar,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,6,L,3,2,5,8,0,0,1,0,0,,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,6,R,1,2,1,10,1,1,0,0,0,8.5 m gravel bar,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,7,L,3,2,5,8,1,1,0,0,0,,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,7,R,2,1,1,8,1,1,0,0,0,16 m gravel bar,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,8,L,3,2,4,8,0,1,1,0,0,,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,8,R,1,2,2,8,1,1,0,0,0,19 m gravel bar,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,9,L,3,3,4,8,0,1,0,0,0,,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,9,R,2,2,2,10,1,1,0,0,0,23.5 m gravel bar,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,10,L,3,3,3,1,0,1,0,0,0,,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,10,R,3,1,4,8,0,1,0,0,0,23.5 m gravel bar,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,11,L,3,2,4,8,0,1,0,0,0,,9/9/2021
2021,BUFFRMFISHBT07,BUFFRMFISH2021May18,main,11,R,3,2,5,8,0,1,0,0,0,24 m gravel bar,9/9/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,1,L,3,3,5,5,1,0,0,0,0,,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,1,R,2,1,2,8,1,1,0,0,0,6.5 m gravel bar,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,2,L,3,3,5,5,0,1,0,0,0,,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,2,R,1,1,2,8,1,1,0,0,0,5.5 m gravel bar,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,3,L,3,1,5,5,0,1,0,0,0,,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,3,R,2,1,2,8,1,1,0,0,0,11.5 m gravel bar,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,4,L,3,1,5,5,1,1,0,0,0,,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,4,R,3,1,3,8,0,1,0,0,0,4.5 m gravel bar,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,5,L,2,3,2,8,1,1,0,0,0,4 m sand bar,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,5,R,3,2,5,5,1,1,0,0,0,,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,6,L,2,1,2,8,1,1,0,0,0,,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,6,R,3,2,5,8,1,1,0,0,0,,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,7,L,2,1,2,8,1,1,0,0,0,,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,7,R,3,2,5,8,0,1,0,0,0,,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,8,L,3,1,2,8,1,1,0,0,0,,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,8,R,3,2,4,8,1,1,0,0,0,,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,9,L,3,1,2,8,1,1,0,0,0,,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,9,R,3,3,4,8,1,0,0,0,0,,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,10,L,3,3,3,8,0,1,0,0,0,2 m gravel island,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,10,R,3,4,5,8,1,0,0,0,0,,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,11,L,3,3,2,8,1,0,0,0,0,,9/3/2021
2021,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,11,R,3,4,5,8,1,0,0,0,0,,9/3/2021
2021,BUFFRMFISHBT19,BUFFRMFISH2021Jun09,main,1,L,3,3,5,8,0,0,0,1,0,,9/3/2021
2021,BUFFRMFISHBT19,BUFFRMFISH2021Jun09,main,1,R,3,3,5,8,0,0,0,1,0,7.5 m gravel bar,9/3/2021
2021,BUFFRMFISHBT19,BUFFRMFISH2021Jun09,main,2,L,3,4,5,1,0,0,0,1,0,,9/3/2021
2021,BUFFRMFISHBT19,BUFFRMFISH2021Jun09,main,2,R,3,2,3,8,0,1,0,0,0,7 m gravel bar,9/3/2021
2021,BUFFRMFISHBT19,BUFFRMFISH2021Jun09,main,3,L,3,4,5,8,0,0,0,1,0,,9/3/2021
2021,BUFFRMFISHBT19,BUFFRMFISH2021Jun09,main,3,R,3,3,4,5,0,0,0,1,0,14 m gravel bar,9/3/2021
