Season,LocationID,EventID,ChannelType,TransectNumber,SampleLocation,ChannelUnit,PoolForm,Width_m,Depth_cm,Velocity_ms,DomSubstrate,DomSubstrateMidpoint,Embeddedness,EmbeddednessMidpoint,CanopyCover,CanopyCoverMidpoint,Comment,DETimeStamp
2019,BUFFRMFISHBM05,BUFFRMFISH2019Jun18,main,7,R,RU,N/A,38.5,110,0.31,24,10000,0,0,0,0,,4/6/2020
2019,BUFFRMFISHBM05,BUFFRMFISH2019Jun18,main,8,L,RU,N/A,32,88,-0.04,24,10000,0,0,0,0,,4/6/2020
2019,BUFFRMFISHBM05,BUFFRMFISH2019Jun18,main,8,M,RU,N/A,32,182,0.7,3,0.1875,4,87.5,0,0,,4/6/2020
2019,BUFFRMFISHBM05,BUFFRMFISH2019Jun18,main,8,R,RU,N/A,32,140,0.66,24,10000,0,0,4,87.5,,4/6/2020
2019,BUFFRMFISHBM05,BUFFRMFISH2019Jun18,main,9,L,RU,N/A,30,108,-0.04,15,54.5,3,57.5,0,0,,4/6/2020
2019,BUFFRMFISHBM05,BUFFRMFISH2019Jun18,main,9,M,RU,N/A,30,156,0.81,12,19.3,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM05,BUFFRMFISH2019Jun18,main,9,R,RU,N/A,30,156,0.53,24,10000,0,0,3,57.5,,4/6/2020
2019,BUFFRMFISHBM05,BUFFRMFISH2019Jun18,main,10,L,RU,N/A,28,86,0.15,15,54.5,3,57.5,0,0,,4/6/2020
2019,BUFFRMFISHBM05,BUFFRMFISH2019Jun18,main,10,M,RU,N/A,28,132,0.99,11,13.65,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM05,BUFFRMFISH2019Jun18,main,10,R,RU,N/A,28,126,0.82,16,77,2,25,3,57.5,,4/6/2020
2019,BUFFRMFISHBM05,BUFFRMFISH2019Jun18,main,11,L,RU,N/A,33,30,-0.04,13,27.3,3,57.5,0,0,,4/6/2020
2019,BUFFRMFISHBM05,BUFFRMFISH2019Jun18,main,11,M,RU,N/A,33,100,0.4,10,9.65,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM05,BUFFRMFISH2019Jun18,main,11,R,RU,N/A,33,110,1.85,24,10000,0,0,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,1,L,RI,N/A,39,82,0.7,24,10000,0,0,3,57.5,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,1,M,RI,N/A,39,28,0.66,12,19.3,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,1,R,RI,N/A,39,72,1.85,13,27.3,1,5,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,2,L,RU,N/A,78.5,24,0.49,10,9.65,3,57.5,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,2,M,RU,N/A,78.5,48,0.67,12,19.3,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,2,R,RU,N/A,78.5,78,0.62,12,19.3,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,3,L,RU,N/A,72.5,54,0.59,12,19.3,3,57.5,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,3,M,RU,N/A,72.5,66,0.56,10,9.65,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,3,R,RU,N/A,72.5,70,0.55,13,27.3,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,4,L,RU,N/A,69,70,0.47,10,9.65,3,57.5,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,4,M,RU,N/A,69,70,0.52,10,9.65,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,4,R,RU,N/A,69,52,0.52,13,27.3,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,5,L,RU,N/A,63,74,0.31,3,0.1875,4,87.5,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,5,M,RU,N/A,63,94,0.53,10,9.65,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,5,R,RU,N/A,63,72,0.25,13,27.3,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,6,L,RU,N/A,62,54,0.56,8,4.85,3,57.5,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,6,M,RU,N/A,62,98,0.58,12,19.3,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,6,R,RU,N/A,62,82,0.41,14,38.5,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,7,L,RU,N/A,63.5,60,0.26,3,0.1875,4,87.5,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,7,M,RU,N/A,63.5,98,0.76,10,9.65,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,7,R,RU,N/A,63.5,100,0.35,15,54.5,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,8,L,RU,N/A,56,40,0.36,8,4.85,3,57.5,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,8,M,RU,N/A,56,90,0.59,10,9.65,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,8,R,RU,N/A,56,128,0.61,16,77,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,9,L,RU,N/A,53.5,80,0.2,3,0.1875,4,87.5,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,9,M,RU,N/A,53.5,112,0.45,10,9.65,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,9,R,RU,N/A,53.5,128,0.22,18,154,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,10,L,RU,N/A,66,58,0.77,11,13.65,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,10,M,RU,N/A,66,50,0.96,10,9.65,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,10,R,RU,N/A,66,62,0.72,12,19.3,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,11,L,RU,N/A,73,25,0.08,3,0.1875,4,87.5,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,11,M,RU,N/A,73,76,0.58,8,4.85,3,57.5,0,0,,4/6/2020
2019,BUFFRMFISHBM06,BUFFRMFISH2019Jun20,main,11,R,RU,N/A,73,110,0.53,12,19.3,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,1,L,RU,N/A,11,10,0.06,24,10000,0,0,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,1,M,RU,N/A,11,9,-0.06,24,10000,0,0,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,1,R,RU,N/A,11,30,0.38,24,10000,0,0,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,2,L,RI,N/A,5.5,12,0.31,17,109,1,5,2,25,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,2,M,RI,N/A,5.5,14,0.4,18,154,1,5,4,87.5,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,2,R,RI,N/A,5.5,20,0.27,17,109,1,5,4,87.5,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,3,L,RU,N/A,11.5,20,0.1,17,109,2,25,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,3,M,RU,N/A,11.5,10,0.01,16,77,2,25,1,5,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,3,R,RU,N/A,11.5,20,0.03,17,109,2,25,1,5,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,4,L,RU,N/A,12.5,8,0.02,15,54.5,2,25,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,4,M,RU,N/A,12.5,22,0.04,14,38.5,2,25,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,4,R,RU,N/A,12.5,32,0.03,14,38.5,2,25,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,5,L,RU,N/A,12,8,0,16,77,2,25,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,5,M,RU,N/A,12,23,0.04,8,4.85,3,57.5,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,5,R,RU,N/A,12,40,0.05,7,3,3,57.5,1,5,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,6,L,RU,N/A,15.5,20,0.05,16,77,2,25,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,6,M,RU,N/A,15.5,22,0.1,15,54.5,2,25,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,6,R,RU,N/A,15.5,12,0.03,10,9.65,3,57.5,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,7,L,RU,N/A,9.5,24,0.11,16,77,2,25,3,57.5,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,7,M,RU,N/A,9.5,26,0.1,16,77,2,25,1,5,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,7,R,RU,N/A,9.5,5,0,7,3,3,57.5,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,8,L,RU,N/A,14,11,0.07,16,77,2,25,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,8,M,RU,N/A,14,12,0.12,16,77,2,25,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,8,R,RU,N/A,14,18,0.14,8,4.85,2,25,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,9,L,RU,N/A,11,20,0.05,17,109,2,25,1,5,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,9,M,RU,N/A,11,22,0.09,13,27.3,2,25,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,9,R,RU,N/A,11,14,0.02,7,3,3,57.5,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,10,L,RU,N/A,13.5,23,0.12,17,109,2,25,0,0,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,10,M,RU,N/A,13.5,19,0.05,17,109,2,25,1,5,,4/9/2020
2019,BUFFRMFISHBT05,BUFFRMFISH2019Jun05,main,10,R,RU,N/A,13.5,32,0.01,16,77,2,25,4,87.5,,4/9/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,1,L,GL,N/A,18.5,20,0.13,13,27.3,2,25,4,87.5,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,1,M,GL,N/A,18.5,24,0.2,14,38.5,3,57.5,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,1,R,GL,N/A,18.5,32,0.4,12,19.3,2,25,4,87.5,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,2,L,RU,N/A,14.5,20,0.23,6,1.5,4,87.5,4,87.5,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,2,M,RU,N/A,14.5,22,0.13,13,27.3,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,2,R,RU,N/A,14.5,52,0.31,15,54.5,2,25,4,87.5,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,3,L,RU,N/A,20,54,0.24,7,3,3,57.5,1,5,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,3,M,RU,N/A,20,46,0.2,8,4.85,3,57.5,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,3,R,RU,N/A,20,18,0.14,15,54.5,3,57.5,4,87.5,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,4,L,RU,N/A,15,97,0.2,24,10000,0,0,1,5,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,4,M,RU,N/A,15,74,0.19,6,1.5,3,57.5,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,4,R,RU,N/A,15,30,0.05,3,0.1875,4,87.5,1,5,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,5,L,RU,N/A,13,75,0.21,12,19.3,2,25,1,5,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,5,M,RU,N/A,13,79,0.2,8,4.85,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,5,R,RU,N/A,13,73,0.07,7,3,3,57.5,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,6,L,RU,N/A,11.5,74,0.33,11,13.65,2,25,1,5,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,6,M,RU,N/A,11.5,74,0.28,11,13.65,3,57.5,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,6,R,RU,N/A,11.5,50,0.1,15,54.5,3,57.5,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,7,L,RU,N/A,9,82,0.44,15,54.5,2,25,1,5,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,7,M,RU,N/A,9,65,0.36,16,77,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,7,R,RU,N/A,9,38,0.16,15,54.5,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,8,L,RU,N/A,9.5,54,0.37,24,10000,0,0,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,8,M,RU,N/A,9.5,56,0.38,13,27.3,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,8,R,RU,N/A,9.5,39,0.19,14,38.5,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,9,L,RU,N/A,9,56,0.39,11,13.65,2,25,3,57.5,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,9,M,RU,N/A,9,42,0.37,13,27.3,2,25,4,87.5,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,9,R,RU,N/A,9,32,0.45,12,19.3,2,25,2,25,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,10,L,RU,N/A,6,53,0.4,11,13.65,2,25,1,5,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,10,M,RU,N/A,6,54,0.42,10,9.65,2,25,3,57.5,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,10,R,RU,N/A,6,50,0.44,13,27.3,2,25,3,57.5,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,11,L,RI,N/A,6.5,32,0.9,14,38.5,2,25,1,5,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,11,M,RI,N/A,6.5,40,0.73,15,54.5,2,25,1,5,,4/6/2020
2019,BUFFRMFISHBT07,BUFFRMFISH2019May22,main,11,R,RI,N/A,6.5,36,0.81,12,19.3,2,25,0,0,,4/6/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,1,L,PGX,N/A,41.5,126,0.3,11,13.65,2,25,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,1,M,PGX,N/A,41.5,76,0.27,13,27.3,2,25,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,1,R,PGX,N/A,41.5,30,0.29,14,38.5,3,57.5,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,2,L,PO,F,31,122,0.26,24,10000,0,0,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,2,M,PO,F,31,112,0.26,15,54.5,2,25,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,2,R,PO,F,31,56,0.19,12,19.3,2,25,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,3,L,PO,F,31,144,0.22,14,38.5,2,25,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,3,M,PO,F,31,130,0.21,11,13.65,2,25,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,3,R,PO,F,31,64,0.11,11,13.65,2,25,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,4,L,PO,F,32,140,0.2,24,10000,0,0,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,4,M,PO,F,32,110,0.3,13,27.3,2,25,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,4,R,PO,F,32,48,0.2,9,6.85,2,25,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,5,L,RU,N/A,37.5,88,0.3,11,13.65,2,25,1,5,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,5,M,RU,N/A,37.5,42,0.31,13,27.3,2,25,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,5,R,RU,N/A,37.5,34,0.41,12,19.3,2,25,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,6,L,RU,N/A,39.5,44,0.4,14,38.5,2,25,2,25,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,6,M,RU,N/A,39.5,56,0.42,15,54.5,2,25,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,6,R,RU,N/A,39.5,34,0.35,12,19.3,2,25,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,7,L,RU,N/A,32.5,122,0.24,14,38.5,2,25,1,5,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,7,M,RU,N/A,32.5,76,0.34,13,27.3,2,25,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,7,R,RU,N/A,32.5,46,0.21,12,19.3,2,25,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,8,L,RU,N/A,33,130,0.03,14,38.5,2,25,1,5,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,8,M,RU,N/A,33,105,0.31,10,9.65,3,57.5,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,8,R,RU,N/A,33,88,0.24,13,27.3,2,25,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,9,L,RU,N/A,27,112,-0.12,24,10000,0,0,2,25,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,9,M,RU,N/A,27,122,0.18,12,19.3,2,25,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,9,R,RU,N/A,27,90,0.19,15,54.5,1,5,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,10,L,RU,N/A,28.5,80,-0.08,24,10000,0,0,4,87.5,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,10,M,RU,N/A,28.5,130,0.24,24,10000,0,0,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,10,R,RU,N/A,28.5,120,0.33,16,77,2,25,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,11,L,RU,N/A,20.5,128,0.32,16,77,1,5,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,11,M,RU,N/A,20.5,130,0.51,16,77,1,5,0,0,,4/7/2020
2019,BUFFRMFISHBT09,BUFFRMFISH2019Jun12,main,11,R,RU,N/A,20.5,56,-0.03,13,27.3,2,25,0,0,,4/7/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,1,L,RU,N/A,11.5,26,0.18,10,9.65,2,25,4,87.5,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,1,M,RU,N/A,11.5,24,0.23,7,3,2,25,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,1,R,RU,N/A,11.5,16,0.15,11,13.65,2,25,1,5,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,2,L,RU,N/A,7.5,86,0.13,24,10000,0,0,4,87.5,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,2,M,RU,N/A,7.5,49,0.17,11,13.65,2,25,4,87.5,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,2,R,RU,N/A,7.5,26,-0.02,8,4.85,3,57.5,4,87.5,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,3,L,RRX,N/A,5.5,40,0.33,9,6.85,2,25,4,87.5,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,3,M,RRX,N/A,5.5,22,0.62,13,27.3,2,25,4,87.5,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,3,R,RRX,N/A,5.5,6,0.68,13,27.3,2,25,4,87.5,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,4,L,GL,N/A,10,10,0.29,8,4.85,2,25,2,25,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,4,M,GL,N/A,10,22,0.42,11,13.65,2,25,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,4,R,GL,N/A,10,18,0.42,12,19.3,2,25,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,5,L,RI,N/A,8.5,12,0.21,12,19.3,2,25,4,87.5,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,5,M,RI,N/A,8.5,16,0.26,9,6.85,2,25,4,87.5,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,5,R,RI,N/A,8.5,28,0.55,8,4.85,2,25,4,87.5,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,6,L,RI,N/A,13.5,10,0.31,11,13.65,2,25,4,87.5,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,6,M,RI,N/A,13.5,6,0.4,11,13.65,2,25,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,6,R,RI,N/A,13.5,10,0.51,12,19.3,2,25,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,7,L,RI,N/A,15,2,0.03,8,4.85,2,25,3,57.5,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,7,M,RI,N/A,15,12,0.29,10,9.65,2,25,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,7,R,RI,N/A,15,10,0.46,12,19.3,2,25,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,8,L,RI,N/A,15.5,6,0.29,10,9.65,2,25,4,87.5,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,8,M,RI,N/A,15.5,10,0.29,12,19.3,2,25,3,57.5,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,8,R,RI,N/A,15.5,18,0.47,10,9.65,2,25,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,9,L,RI,N/A,15.5,22,0.47,12,19.3,1,5,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,9,M,RI,N/A,15.5,18,0.18,14,38.5,1,5,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,9,R,RI,N/A,15.5,18,0.35,13,27.3,1,5,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,10,L,RI,N/A,14,13,0.22,13,27.3,2,25,2,25,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,10,M,RI,N/A,14,14,0.4,11,13.65,2,25,4,87.5,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,10,R,RI,N/A,14,12,0.41,11,13.65,2,25,4,87.5,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,11,L,RI,N/A,14.5,14,0.29,13,27.3,2,25,4,87.5,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,11,M,RI,N/A,14.5,14,0.24,14,38.5,2,25,0,0,,4/8/2020
2019,BUFFRMFISHBT15,BUFFRMFISH2019Jun06,main,11,R,RI,N/A,14.5,10,0.25,13,27.3,2,25,0,0,,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,1,L,PO,L,16,104,0.12,24,10000,0,0,0,0,,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,1,M,PO,L,16,95,0.18,12,19.3,3,57.5,0,0,,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,1,R,PO,L,16,30,0.12,10,9.65,3,57.5,0,0,,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,2,L,RU,N/A,13.5,66,0.12,24,10000,0,0,1,5,,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,2,M,RU,N/A,13.5,85,0.28,10,9.65,2,25,0,0,,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,2,R,RU,N/A,13.5,46,0.21,8,4.85,2,25,0,0,,4/8/2020
2019,BUFFRMFISHBT19,BUFFRMFISH2019May24,main,3,L,RU,N/A,14.5,46,0.08,24,10000,0,0,4,87.5,,4/8/2020
