Season,LocationID,EventID,SamplingGear,ChannelType,CommonName,ScientificName,FederalProtectionStatusCode,IMD_LevelOfProtection,TaxonCode,TaxaFishNumber,TotalLength_mm,Weight_g,AnomalyID,Vouchered,NumObs,BatchID,BatchWT_g,Comments,FlaggedData_YN,OpsReviewFlaggedData_Comment,DETimeStamp
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Slender madtom,Noturus exilis,NFP,NP,notexi,11.00,103.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:38
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Slender madtom,Noturus exilis,NFP,NP,notexi,12.00,119.00,,N,0.00,1.00,1.00,78.00,,FALSE,,10/27/2015 9:39
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Smallmouth bass,Micropterus dolomieu,NFP,NP,micdol,1.00,376.00,717.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:22
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Smallmouth bass,Micropterus dolomieu,NFP,NP,micdol,2.00,221.00,135.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:22
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Smallmouth bass,Micropterus dolomieu,NFP,NP,micdol,3.00,276.00,244.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:22
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Smallmouth bass,Micropterus dolomieu,NFP,NP,micdol,4.00,334.00,482.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:22
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Smallmouth bass,Micropterus dolomieu,NFP,NP,micdol,5.00,275.00,238.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:22
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Smallmouth bass,Micropterus dolomieu,NFP,NP,micdol,6.00,144.00,37.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:22
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Smallmouth bass,Micropterus dolomieu,NFP,NP,micdol,7.00,204.00,89.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:22
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Smallmouth bass,Micropterus dolomieu,NFP,NP,micdol,8.00,143.00,34.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:22
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Smallmouth bass,Micropterus dolomieu,NFP,NP,micdol,9.00,100.00,11.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:23
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,1.00,126.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:35
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,2.00,84.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:35
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,3.00,132.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:35
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,4.00,132.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:35
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,5.00,190.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:35
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,6.00,75.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:35
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,7.00,89.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:35
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,8.00,92.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:35
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,9.00,102.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:35
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,10.00,93.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:35
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,11.00,112.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:35
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,12.00,125.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:35
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,13.00,120.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:35
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,14.00,122.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:35
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,15.00,155.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:35
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,16.00,126.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:35
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,17.00,115.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:35
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,18.00,97.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:35
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,19.00,109.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:35
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,20.00,111.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:36
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,21.00,98.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:36
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,22.00,76.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:36
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,23.00,126.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:36
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,24.00,87.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:36
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,25.00,121.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:36
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,26.00,119.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:36
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,27.00,126.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:36
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,28.00,104.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:36
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,29.00,93.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:36
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,30.00,132.00,,N,0.00,1.00,1.00,442.00,,FALSE,,10/27/2015 9:36
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Stoneroller spp.,Campostoma spp.,NFP,NP,camspp,31.00,,,N,0.00,685.00,0.00,,,FALSE,,10/27/2015 9:36
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Wedgespot shiner,Notropis greenei,NFP,NP,cypgre,1.00,69.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:55
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Wedgespot shiner,Notropis greenei,NFP,NP,cypgre,2.00,52.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:55
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Wedgespot shiner,Notropis greenei,NFP,NP,cypgre,3.00,71.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:55
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Wedgespot shiner,Notropis greenei,NFP,NP,cypgre,4.00,81.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:55
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Wedgespot shiner,Notropis greenei,NFP,NP,cypgre,5.00,66.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:55
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Wedgespot shiner,Notropis greenei,NFP,NP,cypgre,6.00,68.00,,N,0.00,1.00,1.00,,no weight measured,FALSE,,10/27/2015 9:56
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Whitetail shiner,Cyprinella galactura,NFP,NP,cypgal,1.00,45.00,,N,0.00,1.00,0.00,,no weight,FALSE,,10/27/2015 9:43
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yellow bullhead,Ameiurus natalis,NFP,NP,amenat,1.00,231.00,204.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:34
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yellow bullhead,Ameiurus natalis,NFP,NP,amenat,2.00,235.00,198.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:34
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yellow bullhead,Ameiurus natalis,NFP,NP,amenat,3.00,184.00,12.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:34
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yellow bullhead,Ameiurus natalis,NFP,NP,amenat,4.00,115.00,20.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:34
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yellow bullhead,Ameiurus natalis,NFP,NP,amenat,5.00,198.00,126.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:34
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yellow bullhead,Ameiurus natalis,NFP,NP,amenat,6.00,275.00,325.00,L,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:34
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yellow bullhead,Ameiurus natalis,NFP,NP,amenat,7.00,180.00,185.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:34
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yellow bullhead,Ameiurus natalis,NFP,NP,amenat,8.00,234.00,165.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:34
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yellow bullhead,Ameiurus natalis,NFP,NP,amenat,9.00,180.00,71.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:34
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yellow bullhead,Ameiurus natalis,NFP,NP,amenat,10.00,216.00,145.00,E,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:34
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yellow bullhead,Ameiurus natalis,NFP,NP,amenat,11.00,145.00,39.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:34
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yellow bullhead,Ameiurus natalis,NFP,NP,amenat,12.00,166.00,59.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:34
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yellow bullhead,Ameiurus natalis,NFP,NP,amenat,13.00,188.00,77.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:34
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yellow bullhead,Ameiurus natalis,NFP,NP,amenat,14.00,78.00,7.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:34
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yellow bullhead,Ameiurus natalis,NFP,NP,amenat,15.00,231.00,160.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:34
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yellow bullhead,Ameiurus natalis,NFP,NP,amenat,16.00,109.00,14.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:34
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yellow bullhead,Ameiurus natalis,NFP,NP,amenat,17.00,85.00,7.00,N,0.00,1.00,0.00,,,FALSE,,10/27/2015 9:34
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yoke darter,Etheostoma juliae,NFP,NP,ethjul,1.00,55.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:46
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yoke darter,Etheostoma juliae,NFP,NP,ethjul,2.00,45.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:46
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yoke darter,Etheostoma juliae,NFP,NP,ethjul,3.00,52.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:46
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yoke darter,Etheostoma juliae,NFP,NP,ethjul,4.00,62.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:46
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yoke darter,Etheostoma juliae,NFP,NP,ethjul,5.00,52.00,,N,0.00,1.00,1.00,,,FALSE,,10/27/2015 9:46
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Barge,main,Yoke darter,Etheostoma juliae,NFP,NP,ethjul,6.00,66.00,,N,0.00,1.00,1.00,16.00,,FALSE,,10/27/2015 9:46
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,1.00,101.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:04
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,2.00,92.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:04
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,3.00,63.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:04
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,4.00,89.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:04
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,5.00,87.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:05
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,6.00,100.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:05
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,7.00,65.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:05
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,8.00,84.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:05
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,9.00,80.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:05
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,10.00,102.00,,B,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:05
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,11.00,103.00,,B,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:05
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,12.00,84.00,,B,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:05
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,13.00,86.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:05
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,14.00,71.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:05
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,15.00,96.00,,B,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:05
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,16.00,60.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:05
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,17.00,61.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:05
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,18.00,94.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:05
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,19.00,65.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:05
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,20.00,59.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:06
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,21.00,82.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:06
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,22.00,95.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:06
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,23.00,62.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:06
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,24.00,78.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:06
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,25.00,60.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:06
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,26.00,62.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:06
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,27.00,72.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:06
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,28.00,94.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:06
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,29.00,93.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 15:06
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,30.00,60.00,,N,0.00,1.00,1.00,162.00,,FALSE,,6/26/2017 15:06
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Arkansas saddled darter,Etheostoma euzonum,NFP,NP,etheux,31.00,,,N,0.00,6.00,0.00,,,FALSE,,6/26/2017 15:07
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,1.00,55.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 14:56
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,2.00,52.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 14:56
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,3.00,55.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 14:56
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,4.00,44.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 14:56
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,5.00,46.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 14:56
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,6.00,55.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 14:56
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,7.00,44.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 14:56
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,8.00,47.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 14:56
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,9.00,54.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 14:56
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,10.00,56.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 14:56
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,11.00,45.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 14:56
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,12.00,55.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 14:57
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,13.00,50.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 14:57
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,14.00,55.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 14:57
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,15.00,40.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 14:57
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,16.00,50.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 14:57
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,17.00,51.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 14:57
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,18.00,46.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 14:57
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,19.00,51.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 14:57
2017.00,BUFFRMFISHBT20,BUFFRMFISH2017May30,Barge,main,Banded darter,Etheostoma zonale,NFP,NP,ethzon,20.00,55.00,,N,0.00,1.00,1.00,,,FALSE,,6/26/2017 14:57
